time,thrust,p_c,p_u_o,p_t
1.233,373.2249137,,,
1.2335,385.1309182,,,
1.234,397.9733119,,,
1.2345,411.017035,,,
1.235,423.7510206,,,
1.2355,435.5607044,,,
1.236,444.3417605,,,
1.2365,449.7073948,,,
1.237,451.2009336,,,
1.2375,448.7173682,,,
1.238,442.0342166,,,
1.2385,431.821947,,,
1.239,421.1496039,,,
1.2395,413.1088958,,,
1.24,409.0362263,,,
1.2405,407.8172962,,,
1.241,407.7171982,,,
1.2415,407.7659252,,,
1.242,406.9043263,,,
1.2425,404.7440966,,,
1.243,400.5694404,,,
1.2435,393.9573018,,,
1.244,386.131899,,,
1.2445,377.4516964,,,
1.245,367.6541727,,,
1.2455,356.874177,,,
1.246,348.2510114,,,
1.2465,346.0567862,,,
1.247,352.9288021,,,
1.2475,369.1027618,,,
1.248,391.4484286,,,
1.2485,416.3365864,,,
1.249,438.8280565,,,
1.2495,456.9854689,,,
1.25,467.7159822,,,
1.2505,469.0429427,,,
1.251,459.1853601,,,
1.2515,437.9827,,,
1.252,408.578797,,,
1.2525,372.0747302,,,
1.253,330.8853181,,,
1.2535,286.7579332,,,
1.254,245.2772924,,,
1.2545,210.8650864,,,
1.255,189.3394683,,,
1.2555,182.6344084,,,
1.256,191.8260554,,,
1.2565,215.3887637,,,
1.257,248.7618385,,,
1.2575,286.4383748,,,
1.258,321.4273724,,,
1.2585,351.6218612,,,
1.259,374.9500001,,,
1.2595,390.1112695,,,
1.26,394.2719497,,,
1.2605,385.8803317,,,
1.261,367.084558,,,
1.2615,340.4089886,,,
1.262,309.7472495,,,
1.2625,276.9823178,,,
1.263,249.21889,,,
1.2635,232.5761692,,,
1.264,230.7472074,,,
1.2645,243.5465401,,,
1.265,267.0280367,,,
1.2655,297.0453708,,,
1.266,328.1739824,,,
1.2665,359.7335823,,,
1.267,388.4383096,,,
1.2675,410.3318353,,,
1.268,419.4479367,,,
1.2685,413.7378139,,,
1.269,394.7063375,,,
1.2695,364.4264821,,,
1.27,327.3358027,,,
1.2705,287.0763584,,,
1.271,249.4670577,,,
1.2715,217.6434256,,,
1.272,196.9624086,,,
1.2725,188.8824167,,,
1.273,193.4072272,,,
1.2735,208.9734217,,,
1.274,232.6872214,,,
1.2745,263.5325365,,,
1.275,298.3239821,,,
1.2755,334.8174725,,,
1.276,368.5255925,,,
1.2765,396.7203863,,,
1.277,417.8879177,,,
1.2775,431.6413927,,,
1.278,436.8574465,,,
1.2785,434.8044918,,,
1.279,427.3322652,,,
1.2795,416.9330199,,,
1.28,405.7394114,,,
1.2805,393.5550208,,,
1.281,380.9868581,,,
1.2815,370.0304631,,,
1.282,363.2445694,,,
1.2825,359.87032,,,
1.283,359.1197734,,,
1.2835,360.8063314,,,
1.284,365.7507984,,,
1.2845,372.4150636,,,
1.285,378.8440039,,,
1.2855,383.8341761,,,
1.286,388.2377357,,,
1.2865,393.6486975,,,
1.287,401.1341446,,,
1.2875,409.9367313,,,
1.288,417.5842239,,,
1.2885,423.4934097,,,
1.289,427.0119513,,,
1.2895,426.7475413,,,
1.29,421.3611319,,,
1.2905,410.3125712,,,
1.291,394.9084223,,,
1.2915,375.8025334,,,
1.292,354.9368072,,,
1.2925,331.7548493,,,
1.293,307.5602011,,,
1.2935,283.5982337,,,
1.294,262.5999247,,,
1.2945,245.9938435,,,
1.295,235.867696,,,
1.2955,232.6324507,,,
1.296,237.0666064,,,
1.2965,249.6925617,,,
1.297,269.1629586,,,
1.2975,293.2454214,,,
1.298,317.7105233,,,
1.2985,339.7385204,,,
1.299,357.535202,,,
1.2995,370.6586258,,,
1.3,377.1022975,,,
1.3005,375.7832693,,,
1.301,366.7574451,,,
1.3015,352.0369849,,,
1.302,333.8119591,,,
1.3025,312.8873071,,,
1.303,290.9854714,,,
1.3035,269.5516413,,,
1.304,252.7166566,,,
1.3045,242.3676492,,,
1.305,239.9260117,,,
1.3055,244.7915335,,,
1.306,256.0720195,,,
1.3065,272.4624177,,,
1.307,291.3677327,,,
1.3075,311.690663,,,
1.308,331.1508613,,,
1.3085,349.060106,,,
1.309,364.7823024,,,
1.3095,378.9429688,,,
1.31,391.7619433,,,
1.3105,404.0615411,,,
1.311,415.7261771,,,
1.3115,427.4720247,,,
1.312,437.9842109,,,
1.3125,445.579577,,,
1.313,448.8333309,,,
1.3135,447.3235498,,,
1.314,440.5131037,,,
1.3145,429.0815262,,,
1.315,415.0379556,,,
1.3155,399.4793158,,,
1.316,384.2360793,,,
1.3165,370.5279317,,,
1.317,360.6061353,,,
1.3175,357.0566199,,,
1.318,361.452625,,,
1.3185,373.7159608,,,
1.319,390.8859908,,,
1.3195,410.4708395,,,
1.32,427.9438077,,,
1.3205,440.7933783,,,
1.321,447.420626,,,
1.3215,447.2748228,,,
1.322,439.8656769,,,
1.3225,424.5808902,,,
1.323,401.3940219,,,
1.3235,370.1758886,,,
1.324,333.1777528,,,
1.3245,293.0671335,,,
1.325,256.0210262,,,
1.3255,225.0132877,,,
1.326,205.0960379,,,
1.3265,199.7009407,,,
1.327,211.3682208,,,
1.3275,238.9065223,,,
1.328,276.780233,,,
1.3285,320.1502721,,,
1.329,362.5389724,,,
1.3295,401.726423,,,
1.33,433.7207885,,,
1.3305,456.2402105,,,
1.331,463.9039454,,,
1.3315,455.5161048,,,
1.332,433.7290985,,,
1.3325,400.8266736,,,
1.333,360.4225592,,,
1.3335,314.6021948,,,
1.334,269.8719551,,,
1.3345,230.2939332,,,
1.335,202.0111286,,,
1.3355,187.5067292,,,
1.336,187.5142838,,,
1.3365,200.5039916,,,
1.337,223.5212599,,,
1.3375,253.9854469,,,
1.338,287.4231132,,,
1.3385,321.2430409,,,
1.339,351.1028622,,,
1.3395,375.3639906,,,
1.34,390.8580388,,,
1.3405,398.6010968,,,
1.341,400.2396834,,,
1.3415,397.8996549,,,
1.342,395.2404457,,,
1.3425,394.3996219,,,
1.343,395.663124,,,
1.3435,397.7689608,,,
1.344,399.867243,,,
1.3445,400.0561073,,,
1.345,397.5959611,,,
1.3455,392.508335,,,
1.346,385.2574573,,,
1.3465,375.4565341,,,
1.347,363.6732913,,,
1.3475,351.0643338,,,
1.348,337.9208905,,,
1.3485,323.4822158,,,
1.349,309.3615886,,,
1.3495,295.583939,,,
1.35,284.1595384,,,
1.3505,275.4457179,,,
1.351,270.7773705,,,
1.3515,270.6421437,,,
1.352,275.1401355,,,
1.3525,284.3748436,,,
1.353,296.6249589,,,
1.3535,311.3907465,,,
1.354,327.5227784,,,
1.3545,345.0176549,,,
1.355,362.1200714,,,
1.3555,376.0846967,,,
1.356,384.8593314,,,
1.3565,389.0430531,,,
1.357,389.8506367,,,
1.3575,389.4687532,,,
1.358,388.7503134,,,
1.3585,388.7956408,,,
1.359,390.1713283,,,
1.3595,393.1950455,,,
1.36,396.116776,,,
1.3605,397.2590272,,,
1.361,396.1556821,,,
1.3615,392.5627279,,,
1.362,387.590309,,,
1.3625,381.291685,,,
1.363,372.6756963,,,
1.3635,361.1802827,,,
1.364,347.2810045,,,
1.3645,331.8069758,,,
1.365,315.9049807,,,
1.3655,298.8490248,,,
1.366,281.2136332,,,
1.3665,264.41831,,,
1.367,252.6195804,,,
1.3675,247.4994696,,,
1.368,249.3197436,,,
1.3685,258.0943783,,,
1.369,272.452219,,,
1.3695,291.4561212,,,
1.37,312.3331793,,,
1.3705,333.4580274,,,
1.371,350.7840592,,,
1.3715,363.8980398,,,
1.372,371.7872787,,,
1.3725,374.4427106,,,
1.373,370.9834723,,,
1.3735,360.2416272,,,
1.374,344.5216973,,,
1.3745,325.1993699,,,
1.375,304.4450736,,,
1.3755,284.1115668,,,
1.376,268.1132509,,,
1.3765,259.9973748,,,
1.377,261.9698734,,,
1.3775,274.2936458,,,
1.378,294.0020117,,,
1.3785,319.0042436,,,
1.379,346.8326407,,,
1.3795,375.5453003,,,
1.38,402.3334328,,,
1.3805,424.902715,,,
1.381,439.1517699,,,
1.3815,445.4058218,,,
1.382,445.2732391,,,
1.3825,439.4921033,,,
1.383,430.2589061,,,
1.3835,420.3956577,,,
1.384,412.7882042,,,
1.3845,408.157252,,,
1.385,406.6062984,,,
1.3855,406.4015696,,,
1.386,405.9754917,,,
1.3865,404.4951735,,,
1.387,402.2178479,,,
1.3875,398.959939,,,
1.388,393.3963748,,,
1.3885,384.5858559,,,
1.389,372.7104474,,,
1.3895,356.8707774,,,
1.39,338.5173239,,,
1.3905,318.2227232,,,
1.391,296.7412993,,,
1.3915,274.3540824,,,
1.392,254.2358809,,,
1.3925,239.392659,,,
1.393,232.1191176,,,
1.3935,232.892328,,,
1.394,242.0552677,,,
1.3945,259.0719398,,,
1.395,280.7456275,,,
1.3955,304.6059859,,,
1.396,326.6045202,,,
1.3965,345.1668577,,,
1.397,358.9569723,,,
1.3975,366.2603543,,,
1.398,365.3137665,,,
1.3985,355.9717834,,,
1.399,340.3296656,,,
1.3995,320.672293,,,
1.4,299.1670722,,,
1.4005,277.2289745,,,
1.401,258.6696589,,,
1.4015,245.5787198,,,
1.402,239.7783199,,,
1.4025,240.5001592,,,
1.403,246.3005591,,,
1.4035,254.7208844,,,
1.404,264.3038583,,,
1.4045,274.998865,,,
1.405,284.9459692,,,
1.4055,292.8748697,,,
1.406,297.7007299,,,
1.4065,299.387288,,,
1.407,299.5742636,,,
1.4075,298.8286274,,,
1.408,298.0675044,,,
1.4085,298.8067192,,,
1.409,302.3577455,,,
1.4095,309.6584833,,,
1.41,318.9037678,,,
1.4105,327.9790745,,,
1.411,334.8824418,,,
1.4115,340.02295,,,
1.412,344.3211234,,,
1.4125,348.1463806,,,
1.413,350.8089893,,,
1.4135,351.8930703,,,
1.414,350.6801839,,,
1.4145,347.6591108,,,
1.415,343.08444,,,
1.4155,336.5667335,,,
1.416,328.7265993,,,
1.4165,321.7884809,,,
1.417,317.7513179,,,
1.4175,316.9554438,,,
1.418,318.9940449,,,
1.4185,322.9696382,,,
1.419,327.3305145,,,
1.4195,331.3982735,,,
1.42,334.5953681,,,
1.4205,336.9795909,,,
1.421,338.5097693,,,
1.4215,338.2310056,,,
1.422,334.8726209,,,
1.4225,328.4421697,,,
1.423,320.3829529,,,
1.4235,312.1658456,,,
1.424,306.0111362,,,
1.4245,304.0888755,,,
1.425,307.1141036,,,
1.4255,315.0033426,,,
1.426,325.3236426,,,
1.4265,335.7489512,,,
1.427,343.133167,,,
1.4275,346.4254493,,,
1.428,345.8142844,,,
1.4285,341.9282129,,,
1.429,334.659582,,,
1.4295,325.158953,,,
1.43,314.2278658,,,
1.4305,302.8321726,,,
1.431,292.5046957,,,
1.4315,283.3655529,,,
1.432,277.8250302,,,
1.4325,277.5689302,,,
1.433,282.6414472,,,
1.4335,290.7407033,,,
1.434,299.0333563,,,
1.4345,306.9225953,,,
1.435,313.8788446,,,
1.4355,319.5372186,,,
1.436,323.2623778,,,
1.4365,324.762338,,,
1.437,323.6106435,,,
1.4375,318.3949674,,,
1.438,310.112513,,,
1.4385,299.9840991,,,
1.439,289.9138554,,,
1.4395,282.1772188,,,
1.44,279.2989271,,,
1.4405,282.3056465,,,
1.441,290.7376814,,,
1.4415,303.1347331,,,
1.442,317.5514995,,,
1.4425,331.3722102,,,
1.443,343.8202553,,,
1.4435,355.1396474,,,
1.444,364.4797418,,,
1.4445,370.8981057,,,
1.445,372.4539697,,,
1.4455,368.1225561,,,
1.446,359.5968445,,,
1.4465,347.4441832,,,
1.447,333.2495212,,,
1.4475,319.4975571,,,
1.448,309.0745149,,,
1.4485,302.1915449,,,
1.449,298.3005629,,,
1.4495,297.5673917,,,
1.45,299.7937239,,,
1.4505,304.1077619,,,
1.451,309.5051255,,,
1.4515,315.1827637,,,
1.452,320.5378216,,,
1.4525,324.6924582,,,
1.453,325.7074148,,,
1.4535,323.5434079,,,
1.454,317.9050535,,,
1.4545,310.0093931,,,
1.455,302.8465262,,,
1.4555,297.6875094,,,
1.456,295.8831,,,
1.4565,297.4140339,,,
1.457,301.8564997,,,
1.4575,308.4712824,,,
1.458,314.6694305,,,
1.4585,319.5236204,,,
1.459,322.7683088,,,
1.4595,325.6061836,,,
1.46,327.8555572,,,
1.4605,328.9785443,,,
1.461,327.8589568,,,
1.4615,324.4631769,,,
1.462,320.5517976,,,
1.4625,316.7420272,,,
1.463,314.6021948,,,
1.4635,314.1183245,,,
1.464,315.5703132,,,
1.4645,318.0338589,,,
1.465,320.6145005,,,
1.4655,322.3267441,,,
1.466,322.5571586,,,
1.4665,321.1467201,,,
1.467,318.4418058,,,
1.4675,314.9073995,,,
1.468,310.9253849,,,
1.4685,305.7282175,,,
1.469,300.6458796,,,
1.4695,296.3031342,,,
1.47,293.1271924,,,
1.4705,292.2924122,,,
1.471,294.7400934,,,
1.4715,301.4583737,,,
1.472,310.8581492,,,
1.4725,320.4109048,,,
1.473,328.7179116,,,
1.4735,335.0694175,,,
1.474,339.3490822,,,
1.4745,342.29121,,,
1.475,343.0070057,,,
1.4755,341.0122211,,,
1.476,336.3597383,,,
1.4765,329.4034889,,,
1.477,321.9535483,,,
1.4775,314.0658203,,,
1.478,306.878401,,,
1.4785,302.9666439,,,
1.479,303.701326,,,
1.4795,307.7777727,,,
1.48,312.3452666,,,
1.4805,316.6343746,,,
1.481,320.1959773,,,
1.4815,323.6933661,,,
1.482,326.8991485,,,
1.4825,329.0004525,,,
1.483,329.7509992,,,
1.4835,328.824431,,,
1.484,326.6169852,,,
1.4845,323.7326499,,,
1.485,319.5553496,,,
1.4855,315.8917602,,,
1.486,315.4853242,,,
1.4865,319.0862107,,,
1.487,324.1481513,,,
1.4875,328.2483949,,,
1.488,330.6824779,,,
1.4885,332.0400343,,,
1.489,333.4916452,,,
1.4895,335.4199496,,,
1.49,337.8827399,,,
1.4905,341.511956,,,
1.491,346.2146767,,,
1.4915,353.1652602,,,
1.492,362.0853204,,,
1.4925,373.4776141,,,
1.493,387.5959749,,,
1.4935,403.5822035,,,
1.494,418.1134216,,,
1.4945,428.1625126,,,
1.495,432.17399,,,
1.4955,430.9327739,,,
1.496,424.0290288,,,
1.4965,410.5456297,,,
1.497,391.2119705,,,
1.4975,366.3238127,,,
1.498,338.3847412,,,
1.4985,307.5016532,,,
1.499,275.8959704,,,
1.4995,244.6400643,,,
1.5,218.3656426,,,
1.5005,201.193724,,,
1.501,197.2279517,,,
1.5015,207.3748744,,,
1.502,228.6205956,,,
1.5025,258.5570958,,,
1.503,293.0505135,,,
1.5035,329.7264468,,,
1.504,364.4944732,,,
1.5045,394.5903749,,,
1.505,416.7154482,,,
1.5055,428.7699001,,,
1.506,429.5797502,,,
1.5065,419.6836393,,,
1.507,400.1554499,,,
1.5075,375.2185651,,,
1.508,350.5865072,,,
1.5085,331.4760856,,,
1.509,321.9418387,,,
1.5095,321.1070586,,,
1.51,327.9836072,,,
1.5105,340.0376814,,,
1.511,354.9084775,,,
1.5115,370.5022461,,,
1.512,383.8126455,,,
1.5125,392.4924704,,,
1.513,394.9155992,,,
1.5135,389.2107645,,,
1.514,375.1807922,,,
1.5145,355.2684528,,,
1.515,332.2742261,,,
1.5155,309.0310761,,,
1.516,289.9251873,,,
1.5165,276.8051631,,,
1.517,270.239485,,,
1.5175,268.966162,,,
1.518,271.5717337,,,
1.5185,277.0722172,,,
1.519,284.0424425,,,
1.5195,293.5770671,,,
1.52,305.2186617,,,
1.5205,316.9002955,,,
1.521,327.1662026,,,
1.5215,335.8248746,,,
1.522,342.7973663,,,
1.5225,350.2344642,,,
1.523,359.4483972,,,
1.5235,371.001981,,,
1.524,383.1225354,,,
1.5245,393.7144223,,,
1.525,399.7463699,,,
1.5255,400.5509317,,,
1.526,396.6474847,,,
1.5265,387.9956117,,,
1.527,375.612536,,,
1.5275,359.8027066,,,
1.528,342.8823553,,,
1.5285,324.9530909,,,
1.529,307.1439442,,,
1.5295,289.7472771,,,
1.53,273.6964569,,,
1.5305,260.3086232,,,
1.531,253.0826756,,,
1.5315,252.9731343,,,
1.532,259.6098253,,,
1.5325,272.5213433,,,
1.533,290.1669336,,,
1.5335,310.3701239,,,
1.534,329.6754535,,,
1.5345,346.1908798,,,
1.535,358.1444782,,,
1.5355,364.6890034,,,
1.536,364.4193052,,,
1.5365,357.8388958,,,
1.537,345.2567571,,,
1.5375,327.3475123,,,
1.538,306.2944326,,,
1.5385,282.6127399,,,
1.539,260.5462144,,,
1.5395,244.0749824,,,
1.54,236.3107716,,,
1.5405,239.3431765,,,
1.541,253.251898,,,
1.5415,276.8172504,,,
1.542,305.8354924,,,
1.5425,337.7478908,,,
1.543,368.1659949,,,
1.5435,394.8846254,,,
1.544,414.2050641,,,
1.5445,423.417864,,,
1.545,420.4013236,,,
1.5455,406.1371596,,,
1.546,384.3565747,,,
1.5465,358.129369,,,
1.547,332.7478977,,,
1.5475,312.6531154,,,
1.548,302.2923984,,,
1.5485,303.4701561,,,
1.549,314.7294894,,,
1.5495,331.7835566,,,
1.55,349.8858207,,,
1.5505,367.2839987,,,
1.551,383.433406,,,
1.5515,397.1109576,,,
1.552,404.1253772,,,
1.5525,402.269219,,,
1.553,391.233501,,,
1.5535,371.7759469,,,
1.554,347.0283041,,,
1.5545,317.9779551,,,
1.555,287.462397,,,
1.5555,257.0903757,,,
1.556,232.121384,,,
1.5565,213.735068,,,
1.557,202.5482587,,,
1.5575,199.2397341,,,
1.558,203.58739,,,
1.5585,216.0037058,,,
1.559,234.7617067,,,
1.5595,256.7878152,,,
1.56,278.6847404,,,
1.5605,298.6133221,,,
1.561,315.4739924,,,
1.5615,329.4918774,,,
1.562,337.9983248,,,
1.5625,341.463229,,,
1.563,340.6968177,,,
1.5635,337.3002824,,,
1.564,332.3172871,,,
1.5645,325.0584772,,,
1.565,316.3371022,,,
1.5655,307.7943928,,,
1.566,302.3373481,,,
1.5665,301.1135076,,,
1.567,303.6299353,,,
1.5675,310.3168642,,,
1.568,321.5301146,,,
1.5685,337.2530664,,,
1.569,355.8663972,,,
1.5695,374.8997622,,,
1.57,391.656557,,,
1.5705,406.1571792,,,
1.571,418.1931224,,,
1.5715,426.849528,,,
1.572,430.9561931,,,
1.5725,431.3207011,,,
1.573,430.1648517,,,
1.5735,428.913437,,,
1.574,427.7413452,,,
1.5745,425.3148169,,,
1.575,421.4011711,,,
1.5755,416.3890907,,,
1.576,411.1605718,,,
1.5765,404.8260637,,,
1.577,398.5406603,,,
1.5775,392.7523476,,,
1.578,389.5397661,,,
1.5785,389.907296,,,
1.579,393.6301888,,,
1.5795,399.2198162,,,
1.58,404.551455,,,
1.5805,409.0392482,,,
1.581,412.5113292,,,
1.5815,414.3327364,,,
1.582,413.0952976,,,
1.5825,407.9808527,,,
1.583,399.7807432,,,
1.5835,389.5310784,,,
1.584,378.3386031,,,
1.5845,367.2156298,,,
1.585,357.1480302,,,
1.5855,350.3322959,,,
1.586,348.109741,,,
1.5865,351.1028622,,,
1.587,357.6791166,,,
1.5875,366.7056963,,,
1.588,377.1223171,,,
1.5885,388.6891214,,,
1.589,399.6881997,,,
1.5895,409.0819315,,,
1.59,415.1886693,,,
1.5905,418.7910667,,,
1.591,420.0322828,,,
1.5915,420.0572129,,,
1.592,419.2126118,,,
1.5925,417.5657152,,,
1.593,415.1267218,,,
1.5935,412.0595658,,,
1.594,407.7972766,,,
1.5945,401.8208552,,,
1.595,394.5197396,,,
1.5955,386.3634466,,,
1.596,379.0967043,,,
1.5965,372.7761721,,,
1.597,368.7654502,,,
1.5975,367.2549136,,,
1.598,368.5618545,,,
1.5985,372.4762556,,,
1.599,378.6067904,,,
1.5995,385.3537781,,,
1.6,391.1696649,,,
1.6005,395.1637668,,,
1.601,397.0346564,,,
1.6015,396.3309481,,,
1.602,392.8482907,,,
1.6025,387.2076699,,,
1.603,381.4801716,,,
1.6035,376.4594034,,,
1.604,373.6328605,,,
1.6045,373.0677786,,,
1.605,375.126777,,,
1.6055,379.8170327,,,
1.606,386.197246,,,
1.6065,392.8871967,,,
1.607,398.4994878,,,
1.6075,402.6609235,,,
1.608,405.737145,,,
1.6085,407.9627217,,,
1.609,408.818277,,,
1.6095,408.6634082,,,
1.61,408.0730185,,,
1.6105,407.7765016,,,
1.611,408.0394006,,,
1.6115,408.208623,,,
1.612,407.2507034,,,
1.6125,404.6379549,,,
1.613,399.8717757,,,
1.6135,393.3937307,,,
1.614,385.5003368,,,
1.6145,376.6259817,,,
1.615,368.1935691,,,
1.6155,361.2747149,,,
1.616,357.0112925,,,
1.6165,355.2801624,,,
1.617,356.3838853,,,
1.6175,360.333793,,,
1.618,366.3117254,,,
1.6185,373.7722424,,,
1.619,381.0763798,,,
1.6195,387.4343071,,,
1.62,391.780452,,,
1.6205,393.9342603,,,
1.621,393.8492714,,,
1.6215,391.784607,,,
1.622,388.5085671,,,
1.6225,384.9907809,,,
1.623,382.0818932,,,
1.6235,380.3269663,,,
1.624,379.9386613,,,
1.6245,381.3509884,,,
1.625,384.1182279,,,
1.6255,387.6061736,,,
1.626,390.7352771,,,
1.6265,393.1856023,,,
1.627,394.9790576,,,
1.6275,396.5942249,,,
1.628,397.8822794,,,
1.6285,399.1620238,,,
1.629,400.4821851,,,
1.6295,401.978368,,,
1.63,403.3948501,,,
1.6305,404.6186907,,,
1.631,404.7440966,,,
1.6315,403.1100428,,,
1.632,399.4543857,,,
1.6325,394.0388911,,,
1.633,387.6975839,,,
1.6335,381.1500368,,,
1.634,375.3692788,,,
1.6345,371.5270237,,,
1.635,369.5507479,,,
1.6355,369.6961734,,,
1.636,372.1544309,,,
1.6365,376.6048289,,,
1.637,382.0981355,,,
1.6375,388.3049714,,,
1.638,394.0294479,,,
1.6385,398.9546508,,,
1.639,402.6499694,,,
1.6395,405.9252538,,,
1.64,408.7718163,,,
1.6405,411.3853203,,,
1.641,413.7298816,,,
1.6415,415.7733931,,,
1.642,416.9636159,,,
1.6425,417.0127206,,,
1.643,415.9641461,,,
1.6435,413.7234602,,,
1.644,410.8663213,,,
1.6445,407.4508995,,,
1.645,403.8568122,,,
1.6455,400.2604584,,,
1.646,397.4025641,,,
1.6465,395.8421673,,,
1.647,395.6038206,,,
1.6475,396.2055422,,,
1.648,396.761181,,,
1.6485,396.6531506,,,
1.649,395.6121306,,,
1.6495,394.0298257,,,
1.65,391.4499395,,,
1.6505,388.6592808,,,
1.651,385.9052618,,,
1.6515,383.5814756,,,
1.652,381.4310669,,,
1.6525,380.2079818,,,
1.653,380.5384943,,,
1.6535,382.4720868,,,
1.654,385.4618085,,,
1.6545,388.8489006,,,
1.655,391.3124463,,,
1.6555,393.0262008,,,
1.656,393.7911012,,,
1.6565,394.1121705,,,
1.657,394.5072746,,,
1.6575,395.2506444,,,
1.658,396.4064938,,,
1.6585,397.5294809,,,
1.659,398.5833436,,,
1.6595,399.5152,,,
1.66,400.3356264,,,
1.6605,400.6589621,,,
1.661,400.2570589,,,
1.6615,398.7672974,,,
1.662,396.5269892,,,
1.6625,394.0709981,,,
1.663,392.6318522,,,
1.6635,392.3383571,,,
1.664,392.8426248,,,
1.6645,394.1008386,,,
1.665,395.4542401,,,
1.6655,396.4008279,,,
1.666,396.7135872,,,
1.6665,396.7657137,,,
1.667,396.0635163,,,
1.6675,394.5624229,,,
1.668,392.6718914,,,
1.6685,390.8195105,,,
1.669,389.3119958,,,
1.6695,388.2921287,,,
1.67,387.6488569,,,
1.6705,387.9737035,,,
1.671,388.7809094,,,
1.6715,389.7535605,,,
1.672,390.1713283,,,
1.6725,390.4006095,,,
1.673,391.1621103,,,
1.6735,392.2012416,,,
1.674,393.3034536,,,
1.6745,393.9369044,,,
1.675,394.3901787,,,
1.6755,395.3008823,,,
1.676,396.6486178,,,
1.6765,398.2656739,,,
1.677,399.1612683,,,
1.6775,399.4872481,,,
1.678,399.2572114,,,
1.6785,398.5463262,,,
1.679,397.5094613,,,
1.6795,396.5832708,,,
1.68,396.0563394,,,
1.6805,395.7114733,,,
1.681,394.9730139,,,
1.6815,394.4219079,,,
1.682,393.3408487,,,
1.6825,392.3130493,,,
1.683,391.4726032,,,
1.6835,390.379079,,,
1.684,389.5952922,,,
1.6845,389.0630727,,,
1.685,389.0298326,,,
1.6855,389.2262514,,,
1.686,389.6421306,,,
1.6865,390.3892777,,,
1.687,390.9475605,,,
1.6875,391.3388873,,,
1.688,391.5409721,,,
1.6885,391.4212321,,,
1.689,390.9203641,,,
1.6895,390.3118433,,,
1.69,389.8143748,,,
1.6905,389.6459079,,,
1.691,390.3843672,,,
1.6915,392.3428899,,,
1.692,394.7867937,,,
1.6925,397.076962,,,
1.693,399.2523009,,,
1.6935,401.1205464,,,
1.694,401.7917701,,,
1.6945,401.6640978,,,
1.695,401.0400902,,,
1.6955,400.3945521,,,
1.696,399.4728944,,,
1.6965,398.3283768,,,
1.697,397.0814948,,,
1.6975,396.3415245,,,
1.698,395.7949513,,,
1.6985,395.2997491,,,
1.699,394.3116112,,,
1.6995,393.1074125,,,
1.7,391.6727994,,,
1.7005,390.0251473,,,
1.701,388.1780546,,,
1.7015,386.6029265,,,
1.702,385.8391593,,,
1.7025,385.8958186,,,
1.703,385.8391593,,,
1.7035,385.527911,,,
1.704,385.1834225,,,
1.7045,385.3466013,,,
1.705,385.9116832,,,
1.7055,386.9341944,,,
1.706,388.2218711,,,
1.7065,389.4525108,,,
1.707,390.1649069,,,
1.7075,390.4920199,,,
1.708,390.5316814,,,
1.7085,390.9543596,,,
1.709,391.578745,,,
1.7095,392.0463729,,,
1.71,391.8692182,,,
1.7105,391.5541926,,,
1.711,391.4412518,,,
1.7115,391.8930151,,,
1.712,392.9446115,,,
1.7125,393.6668285,,,
1.713,394.6168159,,,
1.7135,395.6041983,,,
1.714,396.3487014,,,
1.7145,397.2435403,,,
1.715,397.9468709,,,
1.7155,398.636981,,,
1.716,398.6033632,,,
1.7165,398.0786982,,,
1.717,397.3311734,,,
1.7175,396.4453999,,,
1.718,395.7069405,,,
1.7185,394.7448658,,,
1.719,393.5368899,,,
1.7195,391.4828019,,,
1.72,389.1401293,,,
1.7205,387.183873,,,
1.721,385.576638,,,
1.7215,384.5110657,,,
1.722,384.1763981,,,
1.7225,384.6005873,,,
1.723,385.5041141,,,
1.7235,386.9595023,,,
1.724,389.2171859,,,
1.7245,391.6361597,,,
1.725,394.0370025,,,
1.7255,396.1469943,,,
1.726,397.8411069,,,
1.7265,398.6165837,,,
1.727,398.5448153,,,
1.7275,398.1606653,,,
1.728,397.4682888,,,
1.7285,396.4899718,,,
1.729,395.2899282,,,
1.7295,393.6996909,,,
1.73,392.4392106,,,
1.7305,391.5489044,,,
1.731,391.6852644,,,
1.7315,392.3995491,,,
1.732,392.9253473,,,
1.7325,392.9831398,,,
1.733,392.3002065,,,
1.7335,391.3917693,,,
1.734,390.7654953,,,
1.7345,390.3703913,,,
1.735,390.4160964,,,
1.7355,390.4485811,,,
1.736,390.8927899,,,
1.7365,391.4083894,,,
1.737,391.8643078,,,
1.7375,392.5072018,,,
1.738,392.9442337,,,
1.7385,393.1538731,,,
1.739,392.9483888,,,
1.7395,392.3901059,,,
1.74,391.7793188,,,
1.7405,391.1609772,,,
1.741,390.5732315,,,
1.7415,389.8940755,,,
1.742,389.2134086,,,
1.7425,388.519899,,,
1.743,388.4435978,,,
1.7435,389.329749,,,
1.744,390.948316,,,
1.7445,393.0836156,,,
1.745,395.138459,,,
1.7455,396.7581591,,,
1.746,397.4127627,,,
1.7465,397.5238149,,,
1.747,397.5260813,,,
1.7475,397.2310753,,,
1.748,396.2501142,,,
1.7485,395.152435,,,
1.749,394.2829038,,,
1.7495,393.3665343,,,
1.75,392.9472556,,,
1.7505,392.6635814,,,
1.751,392.530621,,,
1.7515,392.3168266,,,
1.752,391.6471138,,,
1.7525,390.7983577,,,
1.753,389.6474188,,,
1.7535,388.6789227,,,
